,yr_released,report_year,race_ethnicity,age_released,crime_class,crime_type,crime_subtype,release_type,super_dist,recidivist,target_pop,sex
5676,2011,2014,White - Non-Hispanic,35-44,Aggravated Misdemeanor,Property,Burglary,Discharged – End of Sentence,,No,No,Male
5677,2011,2014,White - Non-Hispanic,35-44,Aggravated Misdemeanor,Property,Burglary,Discharged – End of Sentence,,No,No,Male
5678,2011,2014,Black - Non-Hispanic,35-44,C Felony,Drug,Trafficking,Parole,5JD,No,Yes,Male
5679,2011,2014,Black - Non-Hispanic,35-44,C Felony,Drug,Trafficking,Parole,5JD,No,Yes,Male
5680,2011,2014,White - Non-Hispanic,Under 25,D Felony,Property,Theft,Parole,Interstate Compact,No,No,Male
5681,2011,2014,White - Non-Hispanic,Under 25,D Felony,Property,Theft,Parole,Interstate Compact,No,No,Male
5682,2011,2014,White - Non-Hispanic,Under 25,D Felony,Property,Theft,Parole,Interstate Compact,No,No,Male
5683,2011,2014,White - Non-Hispanic,25-34,B Felony,Drug,Trafficking,Parole,1JD,Yes,Yes,Male
5684,2011,2014,White - Non-Hispanic,25-34,D Felony,Violent,Assault,Discharged – End of Sentence,,Yes,No,Male
5685,2011,2014,White - Non-Hispanic,35-44,Aggravated Misdemeanor,Public Order,Traffic,Parole,4JD,No,Yes,Male
5686,2011,2014,White - Non-Hispanic,35-44,Aggravated Misdemeanor,Public Order,Traffic,Parole,4JD,No,Yes,Male
5687,2011,2014,White - Non-Hispanic,35-44,B Felony,Drug,Trafficking,Parole,Interstate Compact,No,No,Female
5688,2011,2014,White - Non-Hispanic,35-44,C Felony,Property,Theft,Discharged – End of Sentence,,Yes,No,Male
5689,2011,2014,White - Non-Hispanic,35-44,C Felony,Drug,Trafficking,Discharged – End of Sentence,,No,No,Male
5690,2011,2014,White - Non-Hispanic,35-44,C Felony,Drug,Trafficking,Discharged – End of Sentence,,No,No,Male
5691,2011,2014,White - Non-Hispanic,35-44,C Felony,Drug,Trafficking,Discharged – End of Sentence,,No,No,Male
5692,2011,2014,White - Non-Hispanic,35-44,C Felony,Drug,Trafficking,Discharged – End of Sentence,,No,No,Male
5693,2011,2014,White - Non-Hispanic,35-44,C Felony,Drug,Trafficking,Discharged – End of Sentence,,No,No,Male
5694,2011,2014,White - Non-Hispanic,35-44,C Felony,Drug,Trafficking,Discharged – End of Sentence,,No,No,Male
5695,2011,2014,White - Non-Hispanic,35-44,C Felony,Drug,Trafficking,Discharged – End of Sentence,,No,No,Male
5696,2011,2014,White - Non-Hispanic,Under 25,D Felony,Violent,Sex,Parole,7JD,No,Yes,Female
5697,2011,2014,White - Non-Hispanic,45-54,D Felony,Public Order,OWI,Discharged – End of Sentence,,No,No,Female
5698,2011,2014,White - Non-Hispanic,45-54,D Felony,Public Order,OWI,Discharged – End of Sentence,,No,No,Female
5699,2011,2014,Black - Non-Hispanic,45-54,D Felony,Public Order,OWI,Parole,8JD,No,Yes,Male
5700,2011,2014,White - Hispanic,25-34,C Felony,Violent,Assault,Parole,Interstate Compact,No,No,Male
5701,2011,2014,White - Hispanic,25-34,C Felony,Violent,Assault,Parole,Interstate Compact,No,No,Male
5702,2011,2014,American Indian or Alaska Native - Non-Hispanic,35-44,D Felony,Property,Burglary,Discharged – End of Sentence,,No,No,Male
5703,2011,2014,American Indian or Alaska Native - Non-Hispanic,35-44,D Felony,Property,Burglary,Discharged – End of Sentence,,No,No,Male
5704,2011,2014,Black - Non-Hispanic,Under 25,C Felony,Property,Burglary,Parole,7JD,No,Yes,Male
5705,2011,2014,Black - Non-Hispanic,55 and Older,Aggravated Misdemeanor,Violent,Assault,Discharged – End of Sentence,,No,No,Male
5706,2011,2014,Black - Non-Hispanic,55 and Older,Aggravated Misdemeanor,Violent,Assault,Discharged – End of Sentence,,No,No,Male
5707,2011,2014,Black - Non-Hispanic,55 and Older,Aggravated Misdemeanor,Violent,Assault,Discharged – End of Sentence,,No,No,Male
5708,2011,2014,White - Non-Hispanic,35-44,C Felony,Property,Burglary,Parole,5JD,No,Yes,Female
5709,2011,2014,White - Hispanic,35-44,C Felony,Violent,Assault,Discharged – End of Sentence,,No,No,Male
5710,2011,2014,White - Non-Hispanic,35-44,C Felony,Drug,Trafficking,Parole,5JD,Yes,Yes,Male
5711,2011,2014,White - Non-Hispanic,35-44,C Felony,Drug,Trafficking,Discharged – End of Sentence,,No,No,Female
5712,2011,2014,White - Non-Hispanic,35-44,C Felony,Drug,Trafficking,Discharged – End of Sentence,,No,No,Female
5713,2011,2014,White - Non-Hispanic,35-44,C Felony,Drug,Trafficking,Discharged – End of Sentence,,No,No,Female
5714,2011,2014,White - Non-Hispanic,35-44,C Felony,Drug,Trafficking,Discharged – End of Sentence,,No,No,Female
5715,2011,2014,Black - Non-Hispanic,35-44,D Felony,Violent,Assault,Discharged – End of Sentence,,Yes,No,Male
5716,2011,2014,Black - Non-Hispanic,45-54,C Felony,Property,Theft,Parole,5JD,Yes,Yes,Male
5717,2011,2014,White - Non-Hispanic,25-34,Serious Misdemeanor,Drug,Drug Possession,Discharged – End of Sentence,,Yes,No,Male
5718,2011,2014,American Indian or Alaska Native - Non-Hispanic,35-44,D Felony,Violent,Other Violent,Discharged – End of Sentence,,No,No,Male
5719,2011,2014,White - Non-Hispanic,Under 25,D Felony,Property,Theft,Discharged – End of Sentence,,Yes,No,Male
5720,2011,2014,White - Non-Hispanic,25-34,C Felony,Violent,Sex,Parole,2JD,No,Yes,Male
5721,2011,2014,Black - Non-Hispanic,Under 25,Aggravated Misdemeanor,Violent,Assault,Discharged – End of Sentence,,No,No,Female
5722,2011,2014,Black - Non-Hispanic,25-34,B Felony,Other,Other Criminal,Parole,Interstate Compact,No,No,Male
5723,2011,2014,White - Non-Hispanic,25-34,Aggravated Misdemeanor,Property,Theft,Discharged – End of Sentence,,Yes,No,Male
5724,2011,2014,White - Hispanic,35-44,C Felony,Violent,Assault,Parole,Interstate Compact,No,No,Male
5725,2011,2014,Black - Non-Hispanic,25-34,C Felony,Drug,Trafficking,Parole,6JD,No,Yes,Male
5726,2011,2014,White - Non-Hispanic,25-34,Aggravated Misdemeanor,Property,Burglary,Discharged – End of Sentence,,Yes,No,Male
5727,2011,2014,White - Non-Hispanic,35-44,Felony - Enhancement to Original Penalty,Drug,Trafficking,Parole,5JD,Yes,Yes,Male
5728,2011,2014,White - Non-Hispanic,Under 25,C Felony,Drug,Trafficking,Parole,5JD,Yes,Yes,Male
5729,2011,2014,White - Non-Hispanic,25-34,Aggravated Misdemeanor,Violent,Assault,Discharged – End of Sentence,,Yes,No,Male
5730,2011,2014,Black - Non-Hispanic,25-34,Aggravated Misdemeanor,Violent,Other Violent,Discharged – End of Sentence,,No,No,Male
5731,2011,2014,Black - Non-Hispanic,45-54,D Felony,Property,Forgery/Fraud,Discharged – End of Sentence,,No,No,Male
5732,2011,2014,White - Non-Hispanic,25-34,D Felony,Drug,Drug Possession,Parole,2JD,No,Yes,Male
5733,2011,2014,Black - Non-Hispanic,35-44,B Felony,Violent,Other Violent,Parole,3JD,No,Yes,Male
5734,2011,2014,White - Non-Hispanic,35-44,Felony - Enhancement to Original Penalty,Drug,Trafficking,Parole,2JD,Yes,Yes,Male
5735,2011,2014,Black - Non-Hispanic,25-34,D Felony,Drug,Other Drug,Parole,3JD,Yes,Yes,Male
5736,2011,2014,White - Non-Hispanic,35-44,Aggravated Misdemeanor,Property,Theft,Discharged – End of Sentence,,No,No,Male
5737,2011,2014,White - Non-Hispanic,35-44,Aggravated Misdemeanor,Property,Theft,Discharged – End of Sentence,,No,No,Male
5738,2011,2014,White - Non-Hispanic,35-44,Aggravated Misdemeanor,Property,Theft,Discharged – End of Sentence,,No,No,Male
5739,2011,2014,White - Non-Hispanic,35-44,Aggravated Misdemeanor,Property,Theft,Discharged – End of Sentence,,No,No,Male
5740,2011,2014,Black - Hispanic,Under 25,Aggravated Misdemeanor,Property,Forgery/Fraud,Parole,5JD,No,Yes,Female
5741,2011,2014,White - Non-Hispanic,35-44,D Felony,Property,Burglary,Parole,Interstate Compact,No,No,Male
5742,2011,2014,White - Non-Hispanic,45-54,Aggravated Misdemeanor,Property,Burglary,Discharged – End of Sentence,,Yes,No,Male
5743,2011,2014,Black - Non-Hispanic,35-44,Felony - Enhancement to Original Penalty,Other,Other Criminal,Parole,6JD,Yes,Yes,Male
5744,2011,2014,White - Non-Hispanic,35-44,Aggravated Misdemeanor,Public Order,Alcohol,Parole,1JD,No,No,Male
5745,2011,2014,Black - Non-Hispanic,35-44,C Felony,Violent,Robbery,Discharged – End of Sentence,,No,No,Male
5746,2011,2014,Black - Non-Hispanic,35-44,C Felony,Violent,Robbery,Discharged – End of Sentence,,No,No,Male
5747,2011,2014,White - Non-Hispanic,25-34,Felony - Enhancement to Original Penalty,Other,Other Criminal,Parole,2JD,Yes,Yes,Female
5748,2011,2014,Black - Non-Hispanic,55 and Older,Aggravated Misdemeanor,Public Order,OWI,Discharged – End of Sentence,,No,No,Female
5749,2011,2014,White - Hispanic,Under 25,D Felony,Property,Burglary,Discharged – End of Sentence,,No,No,Male
5750,2011,2014,White - Hispanic,Under 25,D Felony,Property,Burglary,Discharged – End of Sentence,,No,No,Male
5751,2011,2014,White - Hispanic,Under 25,D Felony,Property,Burglary,Discharged – End of Sentence,,No,No,Male
5752,2011,2014,White - Hispanic,Under 25,D Felony,Property,Burglary,Discharged – End of Sentence,,No,No,Male
5753,2011,2014,White - Non-Hispanic,35-44,Aggravated Misdemeanor,Violent,Assault,Discharged – End of Sentence,,Yes,No,Male
5754,2011,2014,Black - Non-Hispanic,25-34,D Felony,Drug,Drug Possession,Discharged – End of Sentence,,Yes,No,Male
5755,2011,2014,Black - Non-Hispanic,35-44,D Felony,Drug,Drug Possession,Parole,1JD,No,Yes,Male
5756,2011,2014,Black - Non-Hispanic,35-44,D Felony,Drug,Drug Possession,Parole,1JD,No,Yes,Male
5757,2011,2014,White - Non-Hispanic,45-54,D Felony,Public Order,OWI,Parole,8JD,No,Yes,Male
5758,2011,2014,White - Non-Hispanic,45-54,D Felony,Public Order,OWI,Parole,8JD,No,Yes,Male
5759,2011,2014,White - Non-Hispanic,45-54,D Felony,Public Order,OWI,Parole,8JD,No,Yes,Male
5760,2011,2014,White - Non-Hispanic,45-54,D Felony,Public Order,OWI,Parole,8JD,No,Yes,Male
5761,2011,2014,Black - Non-Hispanic,Under 25,Aggravated Misdemeanor,Property,Theft,Discharged – End of Sentence,,No,No,Male
5762,2011,2014,Black - Non-Hispanic,Under 25,Aggravated Misdemeanor,Property,Theft,Discharged – End of Sentence,,No,No,Male
5763,2011,2014,White - Non-Hispanic,35-44,D Felony,Drug,Trafficking,Parole,8JD,No,Yes,Male
5764,2011,2014,White - Non-Hispanic,35-44,D Felony,Drug,Trafficking,Parole,8JD,No,Yes,Male
5765,2011,2014,White - Non-Hispanic,35-44,D Felony,Drug,Trafficking,Parole,8JD,No,Yes,Male
5766,2011,2014,White - Non-Hispanic,35-44,D Felony,Public Order,OWI,Parole,2JD,No,Yes,Male
5767,2011,2014,White - Non-Hispanic,35-44,D Felony,Public Order,OWI,Parole,2JD,No,Yes,Male
5768,2011,2014,White - Hispanic,Under 25,D Felony,Drug,Trafficking,Parole,Interstate Compact,No,No,Male
5769,2011,2014,White - Hispanic,Under 25,D Felony,Drug,Trafficking,Parole,Interstate Compact,No,No,Male
5770,2011,2014,White - Hispanic,Under 25,D Felony,Drug,Other Drug,Parole,Interstate Compact,No,No,Male
5771,2011,2014,White - Hispanic,25-34,C Felony,Violent,Assault,Discharged – End of Sentence,,Yes,No,Male
5772,2011,2014,White - Non-Hispanic,Under 25,D Felony,Property,Forgery/Fraud,Parole,7JD,No,Yes,Male
5773,2011,2014,White - Non-Hispanic,45-54,D Felony,Public Order,OWI,Discharged – End of Sentence,,Yes,No,Male
5774,2011,2014,White - Non-Hispanic,25-34,D Felony,Property,Theft,Parole,8JD,Yes,Yes,Male
5775,2011,2014,White - Non-Hispanic,45-54,C Felony,Violent,Assault,Parole,5JD,No,Yes,Male
5776,2011,2014,Black - Non-Hispanic,55 and Older,C Felony,Property,Theft,Parole,5JD,No,Yes,Male
5777,2011,2014,White - Non-Hispanic,55 and Older,Aggravated Misdemeanor,Public Order,Traffic,Discharged – End of Sentence,,No,No,Male
5778,2011,2014,Black - Non-Hispanic,45-54,C Felony,Drug,Trafficking,Discharged – End of Sentence,,No,No,Male
5779,2011,2014,Black - Non-Hispanic,45-54,C Felony,Drug,Trafficking,Discharged – End of Sentence,,No,No,Male
5780,2011,2014,Black - Non-Hispanic,45-54,C Felony,Drug,Trafficking,Discharged – End of Sentence,,No,No,Male
5781,2011,2014,Black - Non-Hispanic,45-54,C Felony,Drug,Trafficking,Discharged – End of Sentence,,No,No,Male
5782,2011,2014,White - Non-Hispanic,25-34,C Felony,Violent,Sex,Special Sentence,3JD,No,Yes,Male
5783,2011,2014,White - Non-Hispanic,35-44,C Felony,Property,Theft,Parole,2JD,Yes,Yes,Male
5784,2011,2014,White - Non-Hispanic,25-34,Aggravated Misdemeanor,Other,Other Criminal,Special Sentence,8JD,No,Yes,Male
5785,2011,2014,White - Non-Hispanic,35-44,Felony - Enhancement to Original Penalty,Drug,Trafficking,Parole,5JD,Yes,Yes,Male
5786,2011,2014,White - Non-Hispanic,25-34,D Felony,Public Order,Flight/Escape,Discharged – End of Sentence,,No,No,Male
5787,2011,2014,White - Non-Hispanic,25-34,D Felony,Public Order,Flight/Escape,Discharged – End of Sentence,,No,No,Male
5788,2011,2014,White - Non-Hispanic,25-34,D Felony,Public Order,Flight/Escape,Discharged – End of Sentence,,No,No,Male
5789,2011,2014,White - Hispanic,25-34,D Felony,Property,Theft,Discharged – End of Sentence,,No,No,Female
5790,2011,2014,White - Non-Hispanic,Under 25,Serious Misdemeanor,Violent,Assault,Parole,5JD,Yes,Yes,Male
5791,2011,2014,N/A -,25-34,D Felony,Other,Other Criminal,Discharged – End of Sentence,,No,No,Male
5792,2011,2014,White - Hispanic,25-34,C Felony,Drug,Trafficking,Parole,3JD,No,Yes,Male
5793,2011,2014,White - Hispanic,25-34,C Felony,Drug,Trafficking,Parole,3JD,No,Yes,Male
5794,2011,2014,White - Non-Hispanic,55 and Older,D Felony,Violent,Sex,Discharged – End of Sentence,,No,No,Male
5795,2011,2014,White - Non-Hispanic,35-44,D Felony,Public Order,Other Public Order,Parole,5JD,Yes,Yes,Male
5796,2011,2014,White - Non-Hispanic,Under 25,Aggravated Misdemeanor,Public Order,Other Public Order,Discharged – End of Sentence,,Yes,No,Male
5797,2011,2014,White - Non-Hispanic,35-44,Felony - Enhancement to Original Penalty,Other,Other Criminal,Parole,3JD,Yes,Yes,Male
5798,2011,2014,White - Hispanic,25-34,Aggravated Misdemeanor,Property,Forgery/Fraud,Parole,,No,Yes,Male
5799,2011,2014,White - Non-Hispanic,35-44,D Felony,Property,Vandalism,Discharged – End of Sentence,,No,No,Male
5800,2011,2014,White - Non-Hispanic,35-44,D Felony,Property,Vandalism,Discharged – End of Sentence,,No,No,Male
5801,2011,2014,White - Non-Hispanic,35-44,D Felony,Property,Vandalism,Discharged – End of Sentence,,No,No,Male
5802,2011,2014,White - Hispanic,35-44,D Felony,Public Order,OWI,Parole,8JD,No,Yes,Male
5803,2011,2014,Black - Non-Hispanic,25-34,Aggravated Misdemeanor,Public Order,Traffic,Parole,2JD,No,Yes,Male
5804,2011,2014,White - Non-Hispanic,25-34,D Felony,Property,Burglary,Parole,8JD,Yes,Yes,Male
5805,2011,2014,Black - Non-Hispanic,35-44,Felony - Enhancement to Original Penalty,Other,Other Criminal,Parole,5JD,No,Yes,Male
5806,2011,2014,Black - Non-Hispanic,35-44,Felony - Enhancement to Original Penalty,Other,Other Criminal,Parole,5JD,No,Yes,Male
5807,2011,2014,Black - Non-Hispanic,45-54,D Felony,Violent,Assault,Discharged – End of Sentence,,No,No,Male
5808,2011,2014,Black - Non-Hispanic,45-54,D Felony,Violent,Assault,Discharged – End of Sentence,,No,No,Male
5809,2011,2014,White - Non-Hispanic,25-34,D Felony,Drug,Trafficking,Discharged – End of Sentence,,Yes,No,Female
5810,2011,2014,White - Non-Hispanic,45-54,D Felony,Property,Vandalism,Discharged – End of Sentence,,No,No,Male
5811,2011,2014,White - Non-Hispanic,45-54,D Felony,Property,Vandalism,Discharged – End of Sentence,,No,No,Male
5812,2011,2014,White - Non-Hispanic,Under 25,D Felony,Property,Forgery/Fraud,Discharged – End of Sentence,,No,No,Male
5813,2011,2014,White - Non-Hispanic,45-54,C Felony,Drug,Trafficking,Parole,4JD,Yes,Yes,Male
5814,2011,2014,White - Non-Hispanic,45-54,D Felony,Public Order,OWI,Discharged – End of Sentence,,Yes,No,Male
5815,2011,2014,White - Non-Hispanic,35-44,Aggravated Misdemeanor,Violent,Assault,Discharged – End of Sentence,,Yes,No,Male
5816,2011,2014,White - Non-Hispanic,25-34,C Felony,Violent,Robbery,Parole,6JD,No,Yes,Male
5817,2011,2014,White - Non-Hispanic,45-54,C Felony,Drug,Trafficking,Parole,1JD,No,Yes,Male
5818,2011,2014,White - Non-Hispanic,45-54,C Felony,Drug,Trafficking,Parole,1JD,No,Yes,Male
5819,2011,2014,White - Non-Hispanic,45-54,C Felony,Drug,Trafficking,Parole,1JD,No,Yes,Male
5820,2011,2014,Black - Non-Hispanic,Under 25,C Felony,Drug,Trafficking,Parole,1JD,Yes,Yes,Male
5821,2011,2014,White - Non-Hispanic,35-44,Aggravated Misdemeanor,Violent,Assault,Parole,5JD,No,Yes,Male
5822,2011,2014,Black - Non-Hispanic,25-34,D Felony,Property,Forgery/Fraud,Parole,1JD,Yes,Yes,Female
5823,2011,2014,Black - Non-Hispanic,25-34,C Felony,Drug,Trafficking,Parole,5JD,No,Yes,Male
5824,2011,2014,Black - Non-Hispanic,25-34,C Felony,Drug,Trafficking,Parole,5JD,No,Yes,Male
5825,2011,2014,Black - Non-Hispanic,25-34,C Felony,Drug,Trafficking,Parole,5JD,No,Yes,Male
5826,2011,2014,Black - Non-Hispanic,25-34,C Felony,Drug,Trafficking,Parole,5JD,No,Yes,Male
5827,2011,2014,Black - Non-Hispanic,25-34,C Felony,Drug,Trafficking,Parole,5JD,No,Yes,Male
5828,2011,2014,Black - Non-Hispanic,25-34,C Felony,Drug,Trafficking,Parole,5JD,No,Yes,Male
5829,2011,2014,Black - Non-Hispanic,25-34,C Felony,Drug,Trafficking,Parole,5JD,No,Yes,Male
5830,2011,2014,Black - Non-Hispanic,25-34,C Felony,Drug,Trafficking,Parole,5JD,No,Yes,Male
5831,2011,2014,Black - Non-Hispanic,25-34,C Felony,Drug,Trafficking,Parole,5JD,No,Yes,Male
5832,2011,2014,Black - Non-Hispanic,25-34,C Felony,Drug,Trafficking,Parole,5JD,No,Yes,Male
5833,2011,2014,White - Non-Hispanic,25-34,D Felony,Other,Other Criminal,Parole,8JD,No,Yes,Male
5834,2011,2014,White - Non-Hispanic,25-34,D Felony,Drug,Drug Possession,Discharged – End of Sentence,,Yes,No,Male
5835,2011,2014,White - Hispanic,25-34,D Felony,Public Order,Flight/Escape,Parole,,No,No,Male
5836,2011,2014,White - Non-Hispanic,55 and Older,B Felony,Violent,Sex,Parole,3JD,Yes,Yes,Male
5837,2011,2014,Black - Non-Hispanic,45-54,Aggravated Misdemeanor,Property,Burglary,Parole,5JD,No,Yes,Male
5838,2011,2014,Black - Non-Hispanic,45-54,D Felony,Property,Forgery/Fraud,Discharged – End of Sentence,,No,No,Female
5839,2011,2014,White - Non-Hispanic,45-54,C Felony,Property,Burglary,Parole,1JD,No,Yes,Female
5840,2011,2014,White - Non-Hispanic,35-44,D Felony,Property,Burglary,Parole,5JD,Yes,Yes,Male
5841,2011,2014,White - Non-Hispanic,25-34,C Felony,Property,Arson,Discharged – End of Sentence,,Yes,No,Male
5842,2011,2014,White - Non-Hispanic,25-34,C Felony,Drug,Trafficking,Parole,4JD,No,Yes,Female
5843,2011,2014,White - Non-Hispanic,35-44,C Felony,Property,Burglary,Parole,7JD,No,Yes,Male
5844,2011,2014,White - Non-Hispanic,Under 25,D Felony,Violent,Assault,Parole,7JD,No,Yes,Male
5845,2011,2014,American Indian or Alaska Native - Non-Hispanic,Under 25,D Felony,Property,Burglary,Parole,3JD,No,Yes,Male
5846,2011,2014,Black - Non-Hispanic,Under 25,D Felony,Violent,Assault,Parole,5JD,Yes,Yes,Male
5847,2011,2014,White - Non-Hispanic,35-44,D Felony,Violent,Assault,Parole,8JD,No,Yes,Male
5848,2011,2014,Black - Non-Hispanic,Under 25,Aggravated Misdemeanor,Property,Theft,Discharged – End of Sentence,,Yes,No,Female
5849,2011,2014,Black - Non-Hispanic,45-54,C Felony,Violent,Robbery,Discharged – End of Sentence,,No,No,Male
5850,2011,2014,Black - Non-Hispanic,45-54,C Felony,Violent,Robbery,Discharged – End of Sentence,,No,No,Male
5851,2011,2014,White - Non-Hispanic,35-44,C Felony,Violent,Assault,Parole,2JD,No,Yes,Female
5852,2011,2014,White - Non-Hispanic,25-34,C Felony,Property,Theft,Parole,2JD,Yes,Yes,Male
5853,2011,2014,White - Non-Hispanic,35-44,Serious Misdemeanor,Public Order,OWI,Parole,2JD,Yes,Yes,Male
5854,2011,2014,White - Non-Hispanic,25-34,C Felony,Drug,Trafficking,Parole,8JD,Yes,Yes,Male
5855,2011,2014,White - Non-Hispanic,55 and Older,Aggravated Misdemeanor,Violent,Sex,Special Sentence,6JD,Yes,Yes,Male
5856,2011,2014,Black - Non-Hispanic,25-34,C Felony,Drug,Trafficking,Discharged – End of Sentence,,No,No,Female
5857,2011,2014,Black - Non-Hispanic,25-34,C Felony,Drug,Trafficking,Discharged – End of Sentence,,No,No,Female
5858,2011,2014,White - Non-Hispanic,Under 25,C Felony,Property,Theft,Parole,8JD,Yes,Yes,Male
5859,2011,2014,White - Non-Hispanic,25-34,D Felony,Property,Burglary,Parole,2JD,Yes,Yes,Male
5860,2011,2014,White - Non-Hispanic,Under 25,C Felony,Other,Other Criminal,Discharged – End of Sentence,,Yes,No,Male
5861,2011,2014,Black - Non-Hispanic,25-34,Felony - Enhancement to Original Penalty,Other,Other Criminal,Parole,7JD,No,Yes,Female
5862,2011,2014,White - Hispanic,35-44,B Felony,Drug,Trafficking,Parole,,No,No,Male
5863,2011,2014,White - Non-Hispanic,35-44,C Felony,Property,Burglary,Parole,Interstate Compact,No,No,Male
5864,2011,2014,Black - Non-Hispanic,45-54,D Felony,Public Order,OWI,Parole,5JD,No,Yes,Female
5865,2011,2014,White - Hispanic,25-34,D Felony,Drug,Other Drug,Parole,Interstate Compact,No,No,Male
